Rent,Size,BHK,Bathroom,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
22000,950,2,2,False,False,True,False,False,True,False,False,False
4000,120,1,1,False,False,True,False,False,True,False,False,False
10000,500,2,1,False,True,False,False,False,True,False,False,False
7500,200,1,1,False,False,True,False,False,True,False,False,False
17000,550,1,1,False,True,False,False,False,True,False,False,False
18000,650,1,1,False,True,False,False,False,True,False,False,False
70000,2800,4,4,False,False,True,False,False,True,False,False,False
10000,50,1,1,True,False,False,False,False,True,False,False,False
15000,550,2,1,False,False,True,False,False,True,False,False,False
16500,90,2,2,False,True,False,False,False,True,False,False,False
100000,2925,3,3,False,True,False,False,False,True,False,False,False
7500,150,1,1,True,False,False,False,False,True,False,False,False
6000,450,2,1,False,False,True,False,False,True,False,False,False
18000,750,2,2,False,False,True,False,False,True,False,False,False
18000,975,2,1,False,True,False,False,False,True,False,False,False
8000,106,3,1,False,True,False,False,False,True,False,False,False
14000,750,2,2,True,False,False,False,False,True,False,False,False
11000,80,2,2,False,True,False,False,False,True,False,False,False
25000,96,3,2,False,False,True,False,False,True,False,False,False
9000,500,1,1,False,False,True,False,False,True,False,False,False
47000,1550,3,2,False,True,False,False,False,True,False,False,False
20000,1000,2,2,False,True,False,False,False,True,False,False,False
6000,400,1,1,False,False,True,False,False,True,False,False,False
5000,450,1,1,False,False,True,False,False,True,False,False,False
20000,1000,2,1,False,True,False,False,False,True,False,False,False
10000,450,1,1,False,False,True,False,False,True,False,False,False
15000,100,3,2,False,True,False,False,False,True,False,False,False
13500,550,2,2,False,True,False,False,False,True,False,False,False
5500,400,1,1,False,True,False,False,False,True,False,False,False
14000,60,1,1,True,False,False,False,False,True,False,False,False
18000,900,4,2,False,False,True,False,False,True,False,False,False
20000,700,1,1,False,True,False,False,False,True,False,False,False
9300,500,2,1,False,False,True,False,False,True,False,False,False
80000,2000,3,3,True,False,False,False,False,True,False,False,False
7500,400,2,1,False,True,False,False,False,True,False,False,False
30000,1500,3,2,False,False,True,False,False,True,False,False,False
13000,70,2,1,False,False,True,False,False,True,False,False,False
8500,60,2,2,False,False,True,False,False,True,False,False,False
44300,200,3,3,False,True,False,False,False,True,False,False,False
45000,1650,2,2,True,False,False,False,False,True,False,False,False
30000,1150,2,2,False,False,True,False,False,True,False,False,False
40000,1800,2,2,True,False,False,False,False,True,False,False,False
530000,4000,4,5,False,True,False,False,False,True,False,False,False
12000,900,2,1,False,False,True,False,False,True,False,False,False
13500,700,2,1,False,False,True,False,False,True,False,False,False
30000,900,2,2,False,False,True,False,False,True,False,False,False
9500,400,1,1,False,True,False,False,False,True,False,False,False
200000,2700,4,4,False,False,True,False,False,True,False,False,False
30000,2000,3,3,False,False,True,False,False,True,False,False,False
9000,450,2,1,False,False,True,False,False,True,False,False,False
13000,400,2,1,False,False,True,False,False,True,False,False,False
7000,500,2,1,False,True,False,False,False,True,False,False,False
18000,450,1,1,True,False,False,False,False,True,False,False,False
3500,350,1,1,False,False,True,False,False,True,False,False,False
65000,272,4,4,False,False,True,False,False,True,False,False,False
19000,545,1,1,True,False,False,False,False,True,False,False,False
23000,84,2,2,False,True,False,False,False,True,False,False,False
12000,600,1,1,True,False,False,False,False,True,False,False,False
15000,75,2,2,False,False,True,False,False,True,False,False,False
38000,165,3,2,False,True,False,False,False,True,False,False,False
50000,1100,3,3,False,False,True,False,False,True,False,False,False
6500,500,1,1,False,False,True,False,False,True,False,False,False
35000,150,3,3,False,True,False,False,False,True,False,False,False
15000,70,2,2,False,True,False,False,False,True,False,False,False
30000,250,3,2,False,True,False,False,False,True,False,False,False
10000,70,2,2,False,False,True,False,False,True,False,False,False
18000,300,1,1,False,True,False,False,False,True,False,False,False
30000,1800,3,3,False,True,False,False,False,True,False,False,False
16000,400,1,1,False,True,False,False,False,True,False,False,False
22000,1250,3,2,False,True,False,False,False,True,False,False,False
9000,480,2,1,False,True,False,False,False,True,False,False,False
20200,84,2,2,False,True,False,False,False,True,False,False,False
19500,84,2,2,False,True,False,False,False,True,False,False,False
21000,600,2,2,False,True,False,False,False,True,False,False,False
20000,600,2,2,False,True,False,False,False,True,False,False,False
13000,720,2,2,False,True,False,False,False,True,False,False,False
6500,75,2,1,False,False,True,False,False,True,False,False,False
25000,1000,3,2,False,False,True,False,False,True,False,False,False
20000,900,2,2,False,True,False,False,False,True,False,False,False
33000,2200,2,2,False,True,False,False,False,True,False,False,False
18000,900,3,1,False,True,False,False,False,True,False,False,False
13000,550,1,1,False,True,False,False,False,True,False,False,False
10000,450,2,1,True,False,False,False,False,True,False,False,False
10000,470,2,2,True,False,False,False,False,True,False,False,False
23000,125,3,2,False,True,False,False,False,True,False,False,False
20000,400,1,1,True,False,False,False,False,True,False,False,False
150000,2600,4,4,False,True,False,False,False,True,False,False,False
25000,1500,3,3,False,True,False,False,False,True,False,False,False
21000,80,2,1,False,True,False,False,False,True,False,False,False
30000,1100,3,2,False,True,False,False,False,True,False,False,False
22000,1000,2,2,False,True,False,False,False,True,False,False,False
14000,800,2,2,False,False,True,False,False,True,False,False,False
7000,50,2,1,True,False,False,False,False,True,False,False,False
18500,1000,2,2,False,True,False,False,False,True,False,False,False
8500,550,1,1,False,False,True,False,False,True,False,False,False
8000,450,1,1,False,False,True,False,False,True,False,False,False
10000,670,2,2,True,False,False,False,False,True,False,False,False
15000,700,2,1,False,True,False,False,False,True,False,False,False
37000,125,3,2,False,True,False,False,False,True,False,False,False
90000,1872,3,3,False,True,False,False,False,True,False,False,False
12000,650,2,1,False,False,True,False,False,True,False,False,False
13000,550,2,2,False,False,True,False,False,True,False,False,False
22000,84,2,2,False,True,False,False,False,True,False,False,False
4000,90,1,2,False,False,True,False,False,True,False,False,False
12000,1000,2,2,False,False,True,False,False,True,False,False,False
9000,65,1,1,False,False,True,False,False,True,False,False,False
14000,75,2,1,False,False,True,False,False,True,False,False,False
15000,250,1,1,True,False,False,False,False,True,False,False,False
12500,900,2,2,False,False,True,False,False,True,False,False,False
30000,900,3,3,False,True,False,False,False,True,False,False,False
9500,650,2,2,False,False,True,False,False,True,False,False,False
15000,900,2,2,False,True,False,False,False,True,False,False,False
12000,800,1,1,False,True,False,False,False,True,False,False,False
8000,410,1,1,False,False,True,False,False,True,False,False,False
70000,1500,3,3,True,False,False,False,False,True,False,False,False
250000,2800,4,4,False,False,True,False,False,True,False,False,False
31500,1800,3,2,False,True,False,False,False,True,False,False,False
30000,1400,2,2,False,True,False,False,False,True,False,False,False
60000,1600,3,3,False,True,False,False,False,True,False,False,False
35000,1200,3,2,False,True,False,False,False,True,False,False,False
55000,1150,3,3,False,False,True,False,False,True,False,False,False
20000,110,2,1,False,True,False,False,False,True,False,False,False
6500,300,1,1,True,False,False,False,False,True,False,False,False
17000,750,2,2,False,True,False,False,False,True,False,False,False
9300,450,1,1,False,True,False,False,False,True,False,False,False
7500,410,2,1,False,False,True,False,False,True,False,False,False
20000,800,2,1,True,False,False,False,False,True,False,False,False
18000,120,3,3,True,False,False,False,False,True,False,False,False
15000,650,1,1,True,False,False,False,False,True,False,False,False
13000,400,2,1,False,False,True,False,False,True,False,False,False
20000,810,2,2,False,True,False,False,False,True,False,False,False
12000,700,3,2,True,False,False,False,False,True,False,False,False
40000,1125,2,2,True,False,False,False,False,True,False,False,False
8000,600,2,2,False,False,True,False,False,True,False,False,False
95000,1300,3,3,True,False,False,False,False,True,False,False,False
68000,1450,3,3,False,True,False,False,False,True,False,False,False
18000,110,3,2,False,False,True,False,False,True,False,False,False
130000,3500,4,6,False,True,False,False,False,True,False,False,False
150000,4000,4,7,False,True,False,False,False,True,False,False,False
75000,2500,3,4,False,True,False,False,False,True,False,False,False
110000,3000,4,5,False,True,False,False,False,True,False,False,False
150000,3500,4,6,False,True,False,False,False,True,False,False,False
10000,240,1,1,False,True,False,False,False,True,False,False,False
24000,1250,3,2,False,False,True,False,False,True,False,False,False
28000,1000,3,2,False,True,False,False,False,True,False,False,False
28000,900,3,2,False,False,True,False,False,True,False,False,False
18000,900,2,2,False,True,False,False,False,True,False,False,False
27000,1250,3,3,False,False,True,False,False,True,False,False,False
17000,650,2,2,False,False,True,False,False,True,False,False,False
350000,3200,3,4,False,True,False,False,False,True,False,False,False
25000,900,2,1,False,True,False,False,False,True,False,False,False
16500,1250,3,2,False,False,True,False,False,True,False,False,False
14000,60,2,2,False,True,False,False,False,True,False,False,False
18000,90,2,2,False,False,True,False,False,True,False,False,False
10000,55,2,1,False,False,True,False,False,True,False,False,False
10000,50,2,1,False,False,True,False,False,True,False,False,False
100000,400,4,4,False,False,True,False,False,True,False,False,False
25000,680,2,1,True,False,False,False,False,True,False,False,False
22999,756,2,2,False,True,False,False,False,True,False,False,False
6000,500,2,1,False,False,True,False,False,True,False,False,False
40000,900,2,2,True,False,False,False,False,True,False,False,False
250000,2000,3,3,True,False,False,False,False,True,False,False,False
13000,40,1,1,True,False,False,False,False,True,False,False,False
14000,100,1,1,True,False,False,False,False,True,False,False,False
20000,950,2,2,False,True,False,False,False,True,False,False,False
5500,200,1,1,True,False,False,False,False,True,False,False,False
32000,900,2,2,True,False,False,False,False,True,False,False,False
8000,750,2,1,False,True,False,False,False,True,False,False,False
25000,1400,3,3,False,False,True,False,False,True,False,False,False
28000,100,2,2,False,True,False,False,False,True,False,False,False
22000,100,2,2,False,True,False,False,False,True,False,False,False
21000,100,1,1,False,True,False,False,False,True,False,False,False
30000,1000,2,2,False,True,False,False,False,True,False,False,False
12000,400,1,1,False,False,True,False,False,True,False,False,False
